image,camera,participant_id,file_id,annotation_id,chunk_id,activity,obj_class,split,src_split,frame
ceiling__run2_2018-05-29-14-33-44.ids_3__vp1__ann41__ch7.jpg,ceiling,1,vp1/run2_2018-05-29-14-33-44.ids_3,41,7,eating,food,train,train,20457
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann39__ch0.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,39,0,eating,food,train,test,21718
ceiling__run1_2018-05-24-15-44-28.ids_3__vp12__ann74__ch0.jpg,ceiling,12,vp12/run1_2018-05-24-15-44-28.ids_3,74,0,eating,food,train,train,31456
ceiling__run1_2018-05-23-13-16-52.ids_3__vp7__ann60__ch4.jpg,ceiling,7,vp7/run1_2018-05-23-13-16-52.ids_3,60,4,eating,food,val,train,19977
ceiling__run2_2018-05-24-17-22-26.ids_3__vp2__ann38__ch10.jpg,ceiling,2,vp2/run2_2018-05-24-17-22-26.ids_3,38,10,eating,food,train,train,20735
ceiling__run2_2018-05-24-14-08-46.ids_3__vp10__ann89__ch1.jpg,ceiling,10,vp10/run2_2018-05-24-14-08-46.ids_3,89,1,preparing_food,food,train,train,32826
ceiling__run2_2018-05-23-11-05-00.ids_3__vp6__ann30__ch1.jpg,ceiling,6,vp6/run2_2018-05-23-11-05-00.ids_3,30,1,eating,food,train,train,14921
ceiling__run1d_2018-05-23-14-54-38.ids_3__vp8__ann58__ch20.jpg,ceiling,8,vp8/run1d_2018-05-23-14-54-38.ids_3,58,20,eating,food,val,train,30879
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann17__ch6.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,17,6,eating,food,train,train,9726
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann85__ch11.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,85,11,eating,food,train,train,34244
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann99__ch4.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,99,4,eating,food,train,train,39657
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann75__ch5.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,75,5,eating,food,test,train,19810
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann70__ch0.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,70,0,eating,food,train,test,17224
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann60__ch2.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,60,2,eating,food,val,train,19818
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann64__ch6.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,64,6,eating,food,train,train,24839
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann69__ch10.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,69,10,eating,food,val,train,21461
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann77__ch3.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,77,3,eating,food,train,test,19030
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann65__ch1.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,65,1,eating,food,train,train,29678
inner_mirror__run2b_2018-05-22-15-50-07.ids_1__vp5__ann70__ch9.jpg,inner_mirror,5,vp5/run2b_2018-05-22-15-50-07.ids_1,70,9,eating,food,train,test,27201
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann24__ch1.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,24,1,eating,food,train,train,16234
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann26__ch7.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,26,7,eating,food,train,train,17203
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann17__ch3.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,17,3,eating,food,train,train,9449
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann49__ch3.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,49,3,eating,food,train,test,21246
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann85__ch12.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,85,12,eating,food,train,train,34377
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann69__ch6.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,69,6,eating,food,val,train,21101
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann90__ch15.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,90,15,eating,food,train,train,30324
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann127__ch5.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,127,5,eating,food,train,test,48243
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann85__ch8.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,85,8,eating,food,train,train,34017
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann82__ch0.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,82,0,eating,food,train,test,20296
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann80__ch8.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,80,8,eating,food,train,train,32788
inner_mirror__run2_2018-05-24-14-08-46.ids_1__vp10__ann90__ch1.jpg,inner_mirror,10,vp10/run2_2018-05-24-14-08-46.ids_1,90,1,preparing_food,food,train,train,33246
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann99__ch8.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,99,8,eating,food,train,train,40017
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann81__ch12.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,81,12,eating,food,val,train,25777
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann26__ch1.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,26,1,eating,food,val,train,9573
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann81__ch6.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,81,6,eating,food,val,train,25237
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann78__ch7.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,78,7,eating,food,train,train,40390
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann36__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,36,1,eating,food,test,train,12564
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann58__ch18.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,58,18,eating,food,val,train,30675
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann70__ch8.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,70,8,eating,food,train,test,17944
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann17__ch9.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,17,9,eating,food,train,train,9989
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann15__ch0.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,15,0,preparing_food,food,train,train,8622
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann42__ch2.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,42,2,eating,food,train,train,18619
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann17__ch11.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,17,11,eating,food,train,train,10169
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann24__ch0.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,24,0,eating,food,train,train,16144
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann49__ch25.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,49,25,eating,food,train,test,23226
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann90__ch19.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,90,19,eating,food,train,train,30684
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann33__ch0.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,33,0,eating,food,train,train,12225
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann90__ch2.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,90,2,eating,food,test,val,38347
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann17__ch8.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,17,8,eating,food,train,train,9899
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann119__ch5.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,119,5,eating,food,train,test,44515
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann51__ch5.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,51,5,eating,food,train,test,24572
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann80__ch10.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,80,10,eating,food,train,train,32968
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann50__ch2.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,50,2,eating,food,train,train,15359
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann99__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,99,1,eating,food,train,train,39387
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann49__ch20.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,49,20,eating,food,train,test,22776
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann93__ch6.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,93,6,eating,food,test,val,34895
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann78__ch13.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,78,13,eating,food,val,train,38392
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann125__ch12.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,125,12,eating,food,train,test,47477
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann125__ch6.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,125,6,eating,food,train,test,46961
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann48__ch8.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,48,8,eating,food,train,test,22028
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann105__ch12.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,105,12,eating,food,train,test,42155
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann64__ch7.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,64,7,eating,food,train,train,24929
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann51__ch1.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,51,1,eating,food,train,test,24212
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann53__ch1.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,53,1,eating,food,train,train,26698
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann93__ch20.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,93,20,eating,food,test,val,36155
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann81__ch9.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,81,9,eating,food,val,train,25507
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann26__ch7.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,26,7,eating,food,val,train,10113
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann90__ch3.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,90,3,eating,food,train,train,29244
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann69__ch1.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,69,1,eating,food,val,train,20651
inner_mirror__run1_2018-05-30-13-05-35.ids_1__vp15__ann12__ch0.jpg,inner_mirror,15,vp15/run1_2018-05-30-13-05-35.ids_1,12,0,eating,food,train,val,8502
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann28__ch4.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,28,4,eating,food,test,train,10756
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann94__ch2.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,94,2,preparing_food,food,train,test,32761
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann85__ch6.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,85,6,eating,food,train,train,33837
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann123__ch2.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,123,2,eating,food,train,test,45901
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann86__ch0.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,86,0,eating,food,test,train,21882
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann70__ch7.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,70,7,eating,food,train,test,17854
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann64__ch2.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,64,2,eating,food,train,train,24479
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann104__ch4.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,104,4,eating,food,test,val,40759
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann75__ch2.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,75,2,eating,food,test,train,19575
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann104__ch9.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,104,9,eating,food,train,train,49139
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann106__ch0.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,106,0,eating,food,train,train,49228
inner_mirror__run2_2018-05-24-14-08-46.ids_1__vp10__ann100__ch1.jpg,inner_mirror,10,vp10/run2_2018-05-24-14-08-46.ids_1,100,1,preparing_food,food,train,train,35013
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann42__ch13.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,42,13,eating,food,train,train,19609
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann60__ch5.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,60,5,eating,food,val,train,20088
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann104__ch0.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,104,0,eating,food,test,val,40399
inner_mirror__run2b_2018-05-22-15-50-07.ids_1__vp5__ann67__ch0.jpg,inner_mirror,5,vp5/run2b_2018-05-22-15-50-07.ids_1,67,0,eating,food,train,test,26169
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann53__ch5.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,53,5,eating,food,train,test,25524
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann81__ch14.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,81,14,eating,food,val,train,25957
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann90__ch21.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,90,21,eating,food,test,val,40057
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann48__ch15.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,48,15,eating,food,train,test,22638
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann16__ch3.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,16,3,eating,food,test,val,10801
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann42__ch15.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,42,15,eating,food,train,train,19789
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann36__ch4.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,36,4,eating,food,test,train,12834
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann95__ch1.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,95,1,eating,food,train,test,32910
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann58__ch8.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,58,8,eating,food,val,train,29775
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann11__ch0.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,11,0,eating,food,val,train,8895
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann40__ch0.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,40,0,preparing_food,food,train,train,19729
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann119__ch3.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,119,3,eating,food,train,test,44351
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann108__ch4.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,108,4,eating,food,train,test,35909
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann70__ch4.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,70,4,eating,food,train,test,17584
inner_mirror__run2_2018-05-29-16-03-37.ids_1__vp3__ann78__ch1.jpg,inner_mirror,3,vp3/run2_2018-05-29-16-03-37.ids_1,78,1,eating,food,train,train,29784
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann93__ch19.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,93,19,eating,food,test,val,36065
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann71__ch1.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,71,1,eating,food,val,train,21792
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann64__ch0.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,64,0,eating,food,train,train,24299
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann65__ch5.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,65,5,eating,food,train,train,30016
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann93__ch16.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,93,16,eating,food,test,val,35795
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann121__ch9.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,121,9,eating,food,train,test,45535
inner_mirror__run2_2018-05-24-17-22-26.ids_1__vp2__ann50__ch9.jpg,inner_mirror,2,vp2/run2_2018-05-24-17-22-26.ids_1,50,9,eating,food,train,train,23441
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann41__ch7.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,41,7,eating,food,train,train,20472
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann121__ch8.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,121,8,eating,food,train,test,45477
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann125__ch1.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,125,1,eating,food,train,test,46546
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann39__ch0.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,39,0,eating,food,train,test,21846
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann51__ch0.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,51,0,eating,food,train,test,24136
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann49__ch25.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,49,25,eating,food,train,test,23235
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann78__ch5.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,78,5,eating,food,val,train,37858
steering_wheel__run1_2018-05-30-10-11-09.ids_4__vp14__ann90__ch11.jpg,steering_wheel,14,vp14/run1_2018-05-30-10-11-09.ids_4,90,11,eating,food,test,val,39338
steering_wheel__run1_2018-05-23-13-16-52.ids_4__vp7__ann81__ch14.jpg,steering_wheel,7,vp7/run1_2018-05-23-13-16-52.ids_4,81,14,eating,food,val,train,26833
steering_wheel__run2_2018-05-29-14-33-44.ids_4__vp1__ann40__ch0.jpg,steering_wheel,1,vp1/run2_2018-05-29-14-33-44.ids_4,40,0,preparing_food,food,train,train,19822
steering_wheel__run1_2018-05-30-10-11-09.ids_4__vp14__ann90__ch1.jpg,steering_wheel,14,vp14/run1_2018-05-30-10-11-09.ids_4,90,1,eating,food,test,val,38439
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann80__ch0.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,80,0,eating,food,train,train,32103
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann39__ch6.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,39,6,eating,food,train,test,22389
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann58__ch34.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,58,34,eating,food,val,train,32238
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann53__ch6.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,53,6,eating,food,train,test,25630
steering_wheel__run1_2018-05-30-10-11-09.ids_4__vp14__ann86__ch0.jpg,steering_wheel,14,vp14/run1_2018-05-30-10-11-09.ids_4,86,0,eating,food,test,val,34705
steering_wheel__run1_2018-05-24-15-44-28.ids_4__vp12__ann42__ch17.jpg,steering_wheel,12,vp12/run1_2018-05-24-15-44-28.ids_4,42,17,eating,food,train,train,20064
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann58__ch18.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,58,18,eating,food,val,train,30832
steering_wheel__run2_2018-05-30-11-34-54.ids_4__vp13__ann48__ch7.jpg,steering_wheel,13,vp13/run2_2018-05-30-11-34-54.ids_4,48,7,eating,food,train,test,22054
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann58__ch6.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,58,6,eating,food,val,train,29747
steering_wheel__run2_2018-05-24-14-08-46.ids_4__vp10__ann101__ch1.jpg,steering_wheel,10,vp10/run2_2018-05-24-14-08-46.ids_4,101,1,eating,food,train,train,35294
steering_wheel__run2_2018-05-23-11-05-00.ids_4__vp6__ann30__ch5.jpg,steering_wheel,6,vp6/run2_2018-05-23-11-05-00.ids_4,30,5,eating,food,train,train,15337
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann93__ch7.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,93,7,eating,food,test,val,35188
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann93__ch30.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,93,30,eating,food,test,val,37260
steering_wheel__run1_2018-05-30-10-11-09.ids_4__vp14__ann86__ch11.jpg,steering_wheel,14,vp14/run1_2018-05-30-10-11-09.ids_4,86,11,eating,food,test,val,35705
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann111__ch2.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,111,2,eating,food,train,test,43523
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann127__ch0.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,127,0,eating,food,train,test,47845
steering_wheel__run1_2018-05-23-13-16-52.ids_4__vp7__ann81__ch8.jpg,steering_wheel,7,vp7/run1_2018-05-23-13-16-52.ids_4,81,8,eating,food,val,train,26277
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann119__ch3.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,119,3,eating,food,train,test,44384
steering_wheel__run2_2018-05-24-16-21-35.ids_4__vp12__ann17__ch17.jpg,steering_wheel,12,vp12/run2_2018-05-24-16-21-35.ids_4,17,17,eating,food,train,train,10766
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann75__ch3.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,75,3,eating,food,test,train,19759
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann58__ch20.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,58,20,eating,food,val,train,31015
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann80__ch5.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,80,5,eating,food,train,train,32553
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann93__ch37.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,93,37,eating,food,test,val,37891
steering_wheel__run2_2018-05-24-14-35-56.ids_4__vp11__ann80__ch0.jpg,steering_wheel,11,vp11/run2_2018-05-24-14-35-56.ids_4,80,0,eating,food,train,test,20222
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann105__ch4.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,105,4,eating,food,train,test,41455
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann92__ch1.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,92,1,eating,food,train,train,31763
steering_wheel__run2_2018-05-24-17-22-26.ids_4__vp2__ann38__ch5.jpg,steering_wheel,2,vp2/run2_2018-05-24-17-22-26.ids_4,38,5,eating,food,train,train,20463
steering_wheel__run1_2018-05-30-10-11-09.ids_4__vp14__ann90__ch20.jpg,steering_wheel,14,vp14/run1_2018-05-30-10-11-09.ids_4,90,20,eating,food,test,val,40153
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann84__ch1.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,84,1,preparing_food,food,train,train,42296
